Uniprot;EGF+I/Ctrl
Q13595-1|Q13595|Q549U1|P62995-1|P62995|Q68DZ9|P62995-3|Q8N1H4|Q59GA1;0.7
Q13595-1|Q13595|Q549U1|P62995-1|P62995|Q68DZ9|P62995-3|Q8N1H4|Q59GA1;0.9
Q13595-1|Q13595|Q549U1;0.7
Q13595-1|Q13595|Q549U1;0.7
Q13595-1|Q13595|Q549U1;0.7
Q13595-1|Q13595|Q549U1;0.8
Q13595-1|Q13595|Q549U1;0.9
Q13595-1|Q13595|Q549U1;1.0
Q13595-1|Q13595|Q549U1;1.0
Q13595-1|Q13595|Q549U1;1.0
Q13595-1|Q13595|Q549U1;1.1
Q13595-1|Q13595|Q549U1;1.1
Q13595-1|Q13595|Q549U1;1.1
Q13595-1|Q13595|Q549U1;1.1
Q13595-1|Q13595|Q549U1;1.1
Q13595-1|Q13595|Q549U1;1.1
Q13595-1|Q13595|Q549U1;1.1
Q13595-1|Q13595|Q549U1;1.1
Q13595-1|Q13595|Q549U1;1.2
Q13595-1|Q13595|Q549U1;1.2
Q13595-1|Q13595|Q549U1;1.4
Q13595-1|Q13595|Q549U1;1.4
Q13595-1|Q13595|Q549U1;1.4
Q13595-1|Q13595|Q549U1;1.4
Q13595-1|Q13595|Q549U1;1.6
Q13595-1|Q13595|Q549U1;1.7
Q13586|Q8N382;0.3
Q13586|Q8N382;1.2
Q13586|Q8N382;1.2
Q13586|Q8N382;1.2
Q13586|Q8N382;1.2
Q13573|A8K8A9|Q0D2M5|Q6I9S2|Q6P151|Q9ULA6;0.3
Q13573|A8K8A9|Q0D2M5|Q6I9S2|Q6P151|Q9ULA6;0.3
Q13573|A8K8A9|Q0D2M5|Q6I9S2|Q6P151|Q9ULA6;0.3
Q13547|Q5HYD4|Q6IT96;0.4
Q13547|Q5HYD4|Q6IT96;2.6
Q13547|Q5HYD4|Q6IT96;2.6
Q13541;0.4
Q13541;0.4
Q13541;0.6
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.2
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.4
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.5
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.6
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.6
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.6
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.6
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.7
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.8
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.8
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.8
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.8
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.8
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.9
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.9
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;0.9
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;1.0
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;1.2
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;1.3
Q13523|A8K5C9|Q5D0F6|Q5TAY8|Q8IVC3;13.1
Q13470-1|Q13470|Q13470-2;0.2
Q13469-1|Q13469|Q13469-2;0.6
Q13464|Q2KHM4|Q59GZ4;0.8
Q13459-1|Q13459|Q14788|Q8WVD2|Q13459-2|Q4LE74;0.7
Q13459-1|Q13459|Q14788|Q8WVD2|Q13459-2|Q4LE74;0.9
Q13459-1|Q13459|Q14788|Q8WVD2|Q13459-2|Q4LE74;1.4
Q13459-1|Q13459|Q14788|Q8WVD2|Q13459-2|Q4LE74;1.5
Q13443-1|Q13443|A0AVL1;0.4
Q13443-1|Q13443|A0AVL1;0.4
Q13442;0.4
Q13442;1.1
Q13439-1|Q13439|Q13439-4|Q9H2G3|Q13439-3|A8K3D5|Q49A56|Q59EW8|Q86W71;0.3
Q13439-1|Q13439|Q13439-4|Q9H2G3|Q13439-3|A8K3D5|Q49A56|Q59EW8|Q86W71;0.8
Q13439-1|Q13439|Q13439-4|Q9H2G3|Q13439-3|A8K3D5|Q49A56|Q59EW8|Q86W71;0.8
Q13439-1|Q13439|Q13439-4|Q9H2G3|Q13439-3|A8K3D5|Q49A56|Q59EW8|Q86W71;1.3
Q13439-1|Q13439|Q13439-4|Q9H2G3|Q13439-3|A8K3D5|Q49A56|Q59EW8|Q86W71;1.3
Q13435|A8K485|Q7L4T5|Q7Z627|Q9BWD2|Q7Z3K9|Q96CM6;0.9
Q13435|A8K485|Q7L4T5|Q7Z627|Q9BWD2|Q7Z3K9|Q96CM6;1.1
Q13435|A8K485|Q7L4T5|Q7Z627|Q9BWD2|Q7Z3K9|Q96CM6;1.1
Q13435|A8K485|Q7L4T5|Q7Z627|Q9BWD2|Q7Z3K9|Q96CM6;1.1
Q13435|A8K485|Q7L4T5|Q7Z627|Q9BWD2|Q7Z3K9|Q96CM6;1.2
Q13435|A8K485|Q7L4T5|Q7Z627|Q9BWD2|Q7Z3K9|Q96CM6;1.4
Q13427-1|Q13427|Q2NKQ6|Q32LZ0|Q53R40|Q53SN4|Q6GMS9|Q6P432|Q13427-2;0.4
Q13427-1|Q13427|Q2NKQ6|Q32LZ0|Q53R40|Q53SN4|Q6GMS9|Q6P432|Q13427-2;0.8
Q13427-1|Q13427|Q2NKQ6|Q32LZ0|Q53R40|Q53SN4|Q6GMS9|Q6P432;0.6
Q13427-1|Q13427|Q2NKQ6|Q32LZ0|Q53R40|Q53SN4|Q6GMS9|Q6P432;0.7
Q13427-1|Q13427|Q2NKQ6|Q32LZ0|Q53R40|Q53SN4|Q6GMS9|Q6P432;0.7
Q13427-1|Q13427|Q2NKQ6|Q32LZ0|Q53R40|Q53SN4|Q6GMS9|Q6P432;1.0
Q13427-1|Q13427|Q2NKQ6|Q32LZ0|Q53R40|Q53SN4|Q6GMS9|Q6P432;1.0
Q13427-1|Q13427|Q2NKQ6|Q32LZ0|Q53R40|Q53SN4|Q6GMS9|Q6P432;1.2
Q13427-1|Q13427|Q2NKQ6|Q32LZ0|Q53R40|Q53SN4|Q6GMS9|Q6P432;1.5
Q13425-1|Q13425|Q13425-2;0.5
Q13393-1|Q13393|Q59EA4|Q13393-2|Q13393-4;0.4
Q13330-1|Q13330|A5PLK4|Q59FW1|Q86SW2|Q86TR6|Q9BRL8;0.8
Q13330-1|Q13330|A5PLK4|Q59FW1|Q86SW2|Q86TR6|Q9BRL8;1.0
Q13330-1|Q13330|A5PLK4|Q59FW1|Q86SW2|Q86TR6|Q9BRL8;1.0
Q13309-3|Q13309|Q13309-1|A8K5E0|Q13309-2;0.7
Q13286-1|Q13286|Q549S9|Q13286-3|Q13286-2|O95089|Q9UP10|Q13286-4|Q13286-5|A8JYI8|A8JYI9|Q9UBD8|O95090|Q9UBH5;0.7
Q13283|Q32P45|Q53HH4|Q5HYE9|Q5U0Q1|Q6FI03;0.6
Q13283|Q32P45|Q53HH4|Q5HYE9|Q5U0Q1|Q6FI03;0.8
Q13283|Q32P45|Q53HH4|Q5HYE9|Q5U0Q1|Q6FI03;0.8
Q13263-1|Q13263|Q13263-2;0.7
Q13263-1|Q13263|Q13263-2;1.0
Q13263-1|Q13263|Q13263-2;1.1
Q13247-1|Q13247|A8K588|Q13247-3;0.4
Q13247-1|Q13247|A8K588|Q13247-3;0.5
Q13247-1|Q13247|A8K588|Q13247-3;1.1
Q13247-1|Q13247|A8K588|Q13247-3;1.1
Q13247-1|Q13247|A8K588|Q13247-3;1.3
Q13247-1|Q13247|A8K588;0.5
Q13247-1|Q13247|A8K588;0.5
Q13242|A8K3M9;0.5
Q13242|A8K3M9;0.6
Q13242|A8K3M9;1.1
Q13242|A8K3M9;1.2
Q13242|A8K3M9;1.3
Q13242|A8K3M9;2.7
Q13206|Q59EC7|Q86VR6;0.5
Q13206|Q59EC7|Q86VR6;1.6
Q13206|Q59EC7|Q86VR6;1.6
Q13206|Q59EC7|Q86VR6;1.6
Q13206|Q59EC7|Q86VR6;1.6
Q13200|Q53XQ4|Q59EG8|Q9NSM5;0.5
Q13185|A4D177|A6NN59;0.9
Q13185|A4D177|A6NN59;1.1
Q13185|A4D177|A6NN59;1.3
Q13185|A4D177|A6NN59;1.3
Q13177|A8K5M4;0.4
Q13177|A8K5M4;0.5
Q13177|A8K5M4;0.6
Q13153-2|Q13153|A8KAN3|Q13153-1;0.3
Q13136-2|Q13136;1.3
Q13136-2|Q13136;1.3
Q13112;0.4
Q13112;0.4
Q13112;0.5
Q13112;0.5
Q13112;0.5
Q13112;0.6
Q13111-1|Q13111|Q6NXG5|Q13111-2|Q13111-3;0.9
Q13111-1|Q13111|Q6NXG5;0.3
Q13111-1|Q13111|Q6NXG5;0.7
Q13111-1|Q13111|Q6NXG5;1.5
Q13107-1|Q13107|A8K6Y0|Q08AK7|Q53FJ3|Q13107-2|Q53H56;0.5
Q13107-1|Q13107|A8K6Y0|Q08AK7|Q53FJ3|Q13107-2|Q53H56;0.5
Q13098-1|Q13098|A8K070|Q13098-2;0.8
Q13098-1|Q13098|A8K070|Q13098-2;1.1
Q13094|A8KA25|Q14759|Q53XV4;0.4
Q13085-4|Q13085|Q13085-1|Q13085-2|A8MYL5;0.9
Q13085-4|Q13085|Q13085-1|A8MYL5;1.1
Q13045|Q59H95;1.2
Q13033-1|Q13033|Q13033-2|A0AV58|A2RTX7|A6NHZ7;0.6
Q13029-1|Q13029|Q59H82|A8MW16|Q13029-2|Q13029-3|A8MWY4|Q5THJ0|Q5THJ1;0.5
Q12996|A8K471;1.2
Q12987|Q53H59|Q5QJE6|Q5TFJ4|Q6TLI0|Q76MJ8|Q86WX9;0.9
Q12987|Q53H59|Q5QJE6|Q5TFJ4|Q6TLI0|Q76MJ8|Q86WX9;1.1
Q12987|Q53H59|Q5QJE6|Q5TFJ4|Q6TLI0|Q76MJ8|Q86WX9;1.4
Q12987|Q53H59|Q5QJE6|Q5TFJ4|Q6TLI0|Q76MJ8|Q86WX9;1.6
Q12982;1.2
Q12982;1.2
Q12959-1|Q12959|Q12959-3|Q12959-5;1.9
Q12931|Q53FS6|Q53G55|Q59EK6|Q5CAQ4|Q8N9Z3|Q9BV61;1.4
Q12906-4|Q12906|Q12906-1|Q12906-3|A8K590|Q12906-6|A8K6F2|Q12906-2|Q12906-5|Q59GP7;0.4
Q12906-4|Q12906|Q12906-1|Q12906-3|A8K590|Q12906-6|A8K6F2|Q12906-2|Q12906-5|Q59GP7;0.8
Q12906-4|Q12906|Q12906-1|Q12906-3|A8K590|Q12906-6|A8K6F2|Q12906-2|Q12906-5|Q59GP7;0.9
Q12906-4|Q12906|Q12906-1|Q12906-3|A8K590|Q12906-6|A8K6F2|Q12906-2|Q12906-5;0.8
Q12906-4|Q12906|Q12906-1|Q12906-3|A8K590|Q12906-6|A8K6F2|Q12906-2|Q12906-5;1.1
Q12906-4|Q12906|Q12906-1|Q12906-3|A8K590|Q12906-6|A8K6F2|Q12906-2|Q12906-5;1.2
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.2
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.4
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.5
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.5
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.5
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.6
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.6
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.6
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.6
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.7
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.7
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.7
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.8
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.8
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.8
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.9
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;0.9
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;1.0
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;1.1
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;1.1
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;1.1
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;1.1
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;1.1
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;1.1
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;1.1
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;1.3
Q12888-2|Q12888|Q12888-1|A6NNK5|A8KA50;2.2
Q12888-2|Q12888|Q12888-1;0.9
Q12873-1|Q12873|Q2TAZ1|Q12873-2;0.2
Q12872|Q59H38|Q6PJF7|Q8IV81;1.1
Q12872|Q59H38|Q6PJF7|Q8IV81;1.1
Q12872|Q59H38|Q6PJF7|Q8IV81;1.1
Q12872|Q59H38|Q6PJF7|Q8IV81;1.4
Q12830-2|Q12830|Q12830-1|Q12830-4|Q12830-3|A6NLQ3;0.9
Q12830-2|Q12830|Q12830-1|Q12830-4|Q12830-3|A6NLQ3;1.2
Q12809-1|Q12809|A5H1P7|Q15BH2|Q12809-2|A0PJW5|Q45QN4|Q6U279|Q6U283|Q6U287;0.9
Q12802-2|Q12802|A8MVN0|Q12802-1|Q12802-6|A8MPW5|Q12802-4|Q12802-3;1.1
Q12802-2|Q12802|A8MVN0|Q12802-1|Q12802-6|A8MPW5|Q12802-4|Q12802-3;1.1
Q12789-1|Q12789|Q6AWA4|Q12789-2|Q6AHZ7|Q12789-3|Q7Z7H4|Q6ZMV1;0.2
Q12789-1|Q12789|Q6AWA4|Q12789-2|Q6AHZ7|Q12789-3|Q7Z7H4|A8MRT3;0.4
Q12789-1|Q12789|Q6AWA4|Q12789-2|Q6AHZ7|Q12789-3|Q7Z7H4|A8MRT3;1.5
Q12789-1|Q12789|Q6AWA4|Q12789-2|Q6AHZ7|Q12789-3|Q7Z7H4|A8MRT3;1.6
Q12789-1|Q12789|Q6AWA4|Q12789-2|Q6AHZ7|Q12789-3|Q7Z7H4|A8MRT3;1.6
Q12770-1|Q12770|Q12770-2|A8K619|Q12770-4;1.3
Q12769-2|Q12769|Q08AD3|Q7Z5X6|Q12769-1;0.7
Q12767-2|Q12767|Q12767-1|Q49A83;1.3
Q0ZGT2-1|Q0ZGT2|Q0ZGT2-2|Q0ZGT2-3|Q7Z4C7|Q86WF6|Q5CZ93;1.6
Q0VGC3|Q6ZTN6-1|Q6ZTN6|Q6ZTN6-2;0.1
Q0VGC3|Q6ZTN6-1|Q6ZTN6|Q6ZTN6-2;0.1
Q0JRZ9-1|Q0JRZ9|A8K6W7;0.8
Q09666|Q13727|Q6ZQN2|Q8N274|A1A586|Q96EC4|Q9BVU3;0.8
Q09666|Q13727|Q6ZQN2|Q8N274|A1A586|Q96EC4|Q9BVU3;0.8
Q09666|Q13727|Q6ZQN2|Q8N274;0.1
Q09666|Q13727|Q6ZQN2|Q8N274;0.2
Q09666|Q13727|Q6ZQN2|Q8N274;0.3
Q09666|Q13727|Q6ZQN2|Q8N274;0.8
Q09666|Q13727|Q6ZQN2|Q8N274;0.8
Q09666|Q13727|Q6ZQN2|Q8N274;0.8
Q09666|Q13727|Q6ZQN2|Q8N274;0.8
Q09666|Q13727|Q6ZQN2|Q8N274;0.9
Q09666|Q13727|Q6ZQN2|Q8N274;0.9
Q09666|Q13727|Q6ZQN2|Q8N274;0.9
Q09666|Q13727|Q6ZQN2|Q8N274;0.9
Q09666|Q13727|Q6ZQN2|Q8N274;0.9
Q09666|Q13727|Q6ZQN2|Q8N274;0.9
Q09666|Q13727|Q6ZQN2|Q8N274;1.0
Q09666|Q13727|Q6ZQN2|Q8N274;1.0
Q09666|Q13727|Q6ZQN2|Q8N274;1.1
Q09666|Q13727|Q6ZQN2|Q8N274;1.1
Q09666|Q13727|Q6ZQN2|Q8N274;1.1
Q09666|Q13727|Q6ZQN2|Q8N274;1.4
Q09666|Q13727|Q6ZQN2|Q8N274;1.5
Q09161|Q5T7X2;1.0
Q09161;0.6
Q08J23|A8K529;0.6
Q08J23|A8K529;0.9
Q08945;0.5
Q08945;0.5
Q08945;0.5
Q08945;0.5
Q08945;0.5
Q08945;1.0
Q08945;1.2
Q08499-6|Q08499|Q08499-12|Q08499-7;1.1
Q08499-6|Q08499|Q08499-12|Q08499-7;1.1
Q08499-6|Q08499|Q08499-12|Q08499-7;1.1
Q08499-6|Q08499|Q08499-12|Q08499-7;1.2
Q08357;1.2
Q08357;1.3
Q08188|A8K5N6|Q32MM0;1.2
Q08188|A8K5N6|Q32MM0;1.2
Q08188|A8K5N6|Q32MM0;1.6
Q08170|A8K644|Q53F45|Q59EF5|Q59EK7|Q13243-1|Q13243|Q86U32|Q13243-3|Q13247-1|Q13247|A8K588|Q13247-3|Q59GY3;1.4
Q08170|A8K644|Q53F45|Q59EF5;0.8
Q08170|A8K644|Q53F45|Q59EF5;0.9
Q08170|A8K644|Q53F45|Q59EF5;0.9
Q08170|A8K644|Q53F45|Q59EF5;0.9
Q08170|A8K644|Q53F45|Q59EF5;0.9
Q08170|A8K644|Q53F45|Q59EF5;1.3
Q08170|A8K644|Q53F45|Q59EF5;1.3
Q07960;1.0
Q07955-1|Q07955|A8K1L8;0.9
Q07955-1|Q07955|A8K1L8;0.9
Q07955-1|Q07955|A8K1L8;0.9
Q07955-1|Q07955|A8K1L8;1.0
Q07955-1|Q07955|A8K1L8;1.0
Q07955-1|Q07955|A8K1L8;1.0
Q07866-4|Q07866|Q7RTQ0|Q7RTQ1|Q7RTQ3|Q07866-6|Q07866-7|Q07866-9|Q7RTP8|Q7RTQ4|Q07866-5|Q7RTQ2|Q7RTQ8|Q07866-1|Q07866-2|A6NF62|Q7RTQ7|Q7RTQ9|Q7Z5D5|Q07866-3|Q07866-8;1.0
Q07866-4|Q07866|Q7RTQ0|Q7RTQ1|Q7RTQ3|Q07866-6|Q07866-7|Q07866-9|Q7RTP8|Q7RTQ4|Q07866-5|Q7RTQ2|Q7RTQ8|Q07866-1|Q07866-2|A6NF62|Q7RTQ7|Q7RTQ9|Q7Z5D5|Q07866-3|Q07866-8;1.2
Q07866-4|Q07866|Q7RTQ0|Q7RTQ1|Q7RTQ3|Q07866-6|Q07866-7|Q07866-9|Q7RTP8|Q7RTQ4;1.0
Q07866-4|Q07866|Q7RTQ0|Q7RTQ1|Q7RTQ3|Q07866-6|Q07866-7|Q07866-9|Q7RTP8|Q7RTQ4;1.4
Q07157-1|Q07157|Q9H317|Q68DX9|Q6MZU1|Q07157-2;0.3
Q07157-1|Q07157|Q9H317|Q68DX9|Q6MZU1|Q07157-2;0.5
Q07157-1|Q07157|Q9H317|Q68DX9|Q6MZU1|Q07157-2;0.8
Q07157-1|Q07157|Q9H317|Q68DX9|Q6MZU1|Q07157-2;1.0
Q07020|Q0QEW2;0.9
Q06413-1|Q06413|Q06413-2|Q06413-3;0.4
Q06413-1|Q06413|Q06413-2|Q06413-3;0.6
Q06265-2|Q06265|A5PLM5|Q06265-1|Q06265-4|Q06265-3|Q4W5P5;0.9
Q05C92|Q0VAA9|Q0VAB0;1.1
Q05BE8;1.0
Q05BE8;1.0
Q05682-4|Q05682|Q9NYG1|Q05682-5|Q6P707|Q6PJM5|Q7Z2Y9|Q9UD91;1.1
Q05655|Q86XJ6;1.1
Q05519|Q8IWE6|Q5HYN2|Q5T757|Q6MZM2|Q6N079|Q05BU6|Q5T760|Q6PJB9|Q6PJY9|Q6PKC9;0.8
Q05519|Q8IWE6|Q5HYN2|Q5T757|Q6MZM2|Q6N079|Q05BU6|Q5T760|Q6PJB9|Q6PJY9|Q6PKC9;1.1
Q05519|Q8IWE6|Q5HYN2|Q5T757|Q6MZM2|Q6N079|Q05BU6|Q5T760|Q6PJB9|Q6PJY9|Q6PKC9;1.1
Q05519|Q8IWE6|Q5HYN2|Q5T757|Q6MZM2|Q6N079|Q05BU6|Q5T760|Q6PJB9|Q6PJY9|Q6PKC9;1.1
Q05519|Q8IWE6|Q5HYN2|Q5T757|Q6MZM2|Q6N079|Q05BU6|Q5T760|Q6PJB9|Q6PJY9|Q6PKC9;1.1
Q05519|Q8IWE6|Q5HYN2|Q5T757|Q6MZM2|Q6N079;0.8
Q05519|Q8IWE6|Q5HYN2|Q5T757|Q6MZM2|Q6N079;1.2
Q05209|A4D1C5;0.4
Q05209|A4D1C5;0.8
Q05209|A4D1C5;0.9
Q05209|A4D1C5;0.9
Q05209|A4D1C5;1.1
Q05209|A4D1C5;1.1
Q04759-1|Q04759|Q04759-2|Q5JUN8;0.8
Q04759-1|Q04759|Q04759-2|Q5JUN8;1.0
Q04726-1|Q04726|Q6PI57|Q6PRX2|Q04726-4|Q04726-3|Q04726-2|Q6PRX3;0.7
Q04726-1|Q04726|Q6PI57|Q6PRX2|Q04726-4|Q04726-3|Q04726-2|Q6PRX3;0.7
Q04726-1|Q04726|Q6PI57|Q6PRX2|Q04726-4|Q04726-3|Q04726-2|Q6PRX3;1.0
Q04726-1|Q04726|Q6PI57|Q6PRX2|Q04726-4|Q04726-3|Q04726-2|Q6PRX3;1.1
Q04726-1|Q04726|Q6PI57|Q6PRX2|Q04726-4|Q04726-3|Q04726-2|Q6PRX3;1.1
Q04637-1|Q04637|Q04637-3|Q04637-4|Q04637-5|Q04637-6|Q96I65|Q4LE58;0.4
Q04637-1|Q04637|Q04637-3|Q04637-4|Q04637-5|Q04637-6|Q96I65|Q4LE58;0.8
Q04637-1|Q04637|Q04637-3|Q04637-4|Q04637-5|Q04637-6|Q96I65|Q04637-2;1.4
Q04637-1|Q04637|Q04637-3|Q04637-4|Q04637-5|Q04637-6|Q96I65;0.4
Q04637-1|Q04637|Q04637-3|Q04637-4|Q04637-5|Q04637-6|Q96I65;1.0
Q04637-1|Q04637|Q04637-3|Q04637-4|Q04637-5|Q04637-6|Q96I65;1.0
Q04637-1|Q04637|Q04637-3|Q04637-4|Q04637-5|Q04637-6|Q96I65;1.3
Q03701;1.1
Q03252|P20700;0.8
Q03252|P20700;1.0
Q03252;1.2
Q03252;1.2
Q03188|Q6PIR0|Q8IW27;0.4
Q03188|Q6PIR0|Q8IW27;0.4
Q03188|Q6PIR0|Q8IW27;1.3
Q03164-1|Q03164|Q59FF2|Q9HBJ3|Q9HBJ4|Q03164-2|Q9UPD0|Q9Y6P1|Q86YN9|Q86YP1;0.9
Q03164-1|Q03164|Q59FF2|Q9HBJ3|Q9HBJ4|Q03164-2|Q9UPD0|Q9Y6P1|Q86YN9|Q86YP1;0.9
Q03164-1|Q03164|Q59FF2|Q9HBJ3|Q9HBJ4|Q03164-2|Q9UPD0;0.3
Q03164-1|Q03164|Q59FF2|Q9HBJ3|Q9HBJ4|Q03164-2|Q9UPD0;0.9
Q03111;1.1
Q03111;1.1
Q03111;1.1
Q02952-1|Q02952|Q86TJ9|Q02952-3|Q5CZB5|Q02952-2;1.2
Q02952-1|Q02952|Q86TJ9|Q02952-3|Q5CZB5|Q02952-2;1.2
Q02880-1|Q02880|Q6LBI8|Q02880-2|Q59H80|Q6LC06|Q6W6M6|Q71UH4|Q8WTY5;0.4
Q02880-1|Q02880|Q6LBI8|Q02880-2|Q59H80|Q6LC06|Q6W6M6|Q71UH4|Q8WTY5;0.5
Q02880-1|Q02880|Q6LBI8|Q02880-2|Q59H80|Q6LC06|Q6W6M6|Q71UH4|Q8WTY5;0.5
Q02880-1|Q02880|Q6LBI8|Q02880-2|Q59H80|Q6LC06|Q6W6M6|Q71UH4|Q8WTY5;0.5
Q02880-1|Q02880|Q6LBI8|Q02880-2|Q59H80|Q6LC06|Q6W6M6|Q71UH4|Q8WTY5;0.6
Q02880-1|Q02880|Q6LBI8|Q02880-2|Q59H80|Q6LC06|Q6W6M6|Q71UH4|Q8WTY5;0.6
Q02880-1|Q02880|Q6LBI8|Q02880-2|Q59H80|Q6LC06|Q6W6M6|Q71UH4|Q8WTY5;0.7
Q02880-1|Q02880|Q6LBI8|Q02880-2|Q59H80|Q6LC06|Q6W6M6|Q71UH4|Q8WTY5;0.7
Q02880-1|Q02880|Q6LBI8|Q02880-2|Q59H80|Q6LC06|Q6W6M6|Q71UH4|Q8WTY5;0.8
Q02880-1|Q02880|Q6LBI8|Q02880-2|Q59H80|Q6LC06|Q6W6M6|Q71UH4|Q8WTY5;0.9
Q02040-1|Q02040;0.8
Q01970|A5PKZ6|Q8N1A4;1.1
Q01831|A8K146;1.0
Q01831|A8K146;1.0
Q01831|A8K146;1.1
Q01814-2|Q01814|A2VBC8|Q4J696|Q4J699|Q01814-3|Q01814-4;0.9
Q01814-2|Q01814|A2VBC8|Q4J696|Q4J699|Q01814-3|Q01814-4;0.9
Q01813|Q5VSR8|O14943|Q49A78|Q5VSR7|Q8WTZ9|Q5JRW4;1.7
Q01804-1|Q01804|A0PJA7;1.2
Q01668-2|Q01668|Q59GD8|Q01668-1|Q71UT1|Q9UDC3;0.0
Q01668-2|Q01668|Q59GD8|Q01668-1|Q71UT1|Q9UDC3;0.0
Q01664|Q6FHM5|Q59GG3;0.7
Q01664|Q6FHM5|Q59GG3;1.0
Q01664|Q6FHM5|Q59GG3;1.1
Q01581|Q5XJ04|Q8N995;0.6
Q01518|Q5T0S2;0.5
Q01518|Q5T0S2;0.5
Q01518|Q5T0S2;0.5
Q01433-1|Q01433|Q5T694|Q01433-4|Q01433-2|Q5T695|Q01433-3|Q5T693;0.2
Q01196-8|Q01196|Q01196-2|Q01196-10|Q01196-9|Q01196-1|Q01196-3|A8MZI9|Q2TAM6|A8MV94|Q01196-4|Q01196-7|Q01196-5|Q01196-6;0.4
Q01196-8|Q01196|Q01196-2|Q01196-10|Q01196-9|Q01196-1|Q01196-3|A8MZI9|Q2TAM6|A8MV94|Q01196-4|Q01196-7|Q01196-5|Q01196-6;0.5
Q01167-1|Q01167|Q01167-2|A6NEP5;0.3
Q01130|Q53FN0|Q8NAK9|Q9BRL6-1|Q9BRL6|Q9BRL6-2;0.9
Q01130|Q53FN0|Q8NAK9|Q9BRL6-1|Q9BRL6|Q9BRL6-2;0.9
Q01130|Q53FN0|Q8NAK9|Q9BRL6-1|Q9BRL6|Q9BRL6-2;0.9
Q01130|Q53FN0|Q8NAK9|Q8N220|Q6NXQ0;1.2
Q01130|Q53FN0|Q8NAK9|Q8N220|Q6NXQ0;1.2
Q01130|Q53FN0|Q8NAK9|Q8N220|Q6NXQ0;1.2
Q01130|Q53FN0|Q8NAK9;0.4
Q01130|Q53FN0|Q8NAK9;0.5
Q01130|Q53FN0|Q8NAK9;0.5
Q01130|Q53FN0|Q8NAK9;0.5
Q01130|Q53FN0|Q8NAK9;0.5
Q01130|Q53FN0|Q8NAK9;0.5
Q01130|Q53FN0|Q8NAK9;0.5
Q01130|Q53FN0|Q8NAK9;0.6
Q01105-2|Q01105|Q01105-1|Q5VXV3|A6NGV1|Q5VXV2|A8MUQ3;0.9
Q01105-2|Q01105;1.0
Q01105-2|Q01105;1.0
Q01105-2|Q01105;1.2
